Date,Close,text
2022-09-20,142.0,[Hapa Kenya] EABL Foundation donates Ksh. 1M for the conservation of Karura Forest: EABL Foundation has announced that it has donated Ksh. 1 million for the conservation of Karura Forest as part of its environment.. https://hapakenya.com/2022/09/20/eabl-foundation-donates-ksh-1m-for-the-conservation-of-karura-forest/ via @HapaKenya
2022-09-20,142.0,EABL Foundation donates Ksh. 1M for the conservation of Karura Forest https://hapakenya.com/2022/09/20/eabl-foundation-donates-ksh-1m-for-the-conservation-of-karura-forest/ a través de @hapakenya
2022-09-20,142.0,EABL Foundation sponsors Friends of Karura (FKF) 2022 race https://poyesa.com/kenya/archives/20051
2022-09-20,142.0,"[Femme Hub] EABL Foundation’s Ksh.1M Donation Towards Conservation Of Karura Forest: EABL Foundation has sponsored the Friends of Karura (FKF) 2022 race to the tune of Ksh. 1M. In its fourth year, the race will.. https://www.femmehub.com/2022/09/19/eabl-foundations-ksh-1m-donation-towards-conservation-of-karura-forest/ via @FemmeHub"
2022-09-20,142.0,EABL Foundation donates Ksh. 1M for the conservation of Karura Forest https://hapakenya.com/2022/09/20/eabl-foundation-donates-ksh-1m-for-the-conservation-of-karura-forest/
2022-09-16,148.0,"Your favourite LITE brew just partnered with The EABL Foundation to bring you the Friends of Karura Forest Anniversary Race. Tell a fellow jogger-naut, and join @tuskerlite on 25th Sept 2022 for a family-friendly race followed by a Berlin Marathon watch party."
2022-09-15,148.5,"Your favourite LITE brew just partnered with The EABL Foundation to bring you the Friends of Karura Forest Anniversary Race. Tell a fellow jogger-naut, and join us on 25th Sept 2022 for a family-friendly race followed by a Berlin Marathon watch party @tuskerlite"
2022-09-14,153.0,"Your favourite LITE brew just partnered with The EABL Foundation to bring you the Friends of Karura Forest Anniversary Race. Tell a fellow jogger-naut, and join us on 25th Sept 2022 for a family-friendly race followed by a Berlin Marathon watch party @tuskerlite"
2022-09-08,153.75,"Serengeti Breweries Limited Finance Teambuilding 🚀   Productive teams focus on building chemistry among their teams. This training aimed to: ✴️ Strengthen team cohesion ✴️ Raise @EABL_PLC Finance team's synergy through cooperation exercises  [26/8/22, DSM]  #WeLoveTeambuilding"
2022-09-01,151.0,Enjoy reading your story Balozi @britchamken @JaneMarriottUK @KEPSA_KENYA @EABL_PLC @maina_betty @WilkenTelcoms @AmanaCapitalKE
2022-08-29,153.0,⁦@SMane_Officiel⁩ and one other don’t care about the booze that impresses rest of their ⁦@FCBayernEN⁩ teammates. ⁦@CarolRadull⁩ ⁦@serengeti_tm⁩ ⁦@CharlesGacheru⁩ ⁦@pgacheru⁩ ⁦⁦@EABL_PLC⁩ ⁦@MistaWahome⁩
2022-08-24,153.0,Unataka sisi tunafanya kazi eabl tukule Nini 😂  Pewa pilsner beer ka mom
2022-08-18,157.0,"Get a Guinness branded Jersey for every G-6pack bought at ke.thebar.com Price ksh1,250/= Outlet Rwathia Distributors Ltd. 📞 0111558574 #KOT #nairobi #eabl #GUİNNESS #IEBCResults2022"
2022-08-04,155.0,The most I have done in one sitting was 9 Guinness but nilizima kama koroboi 😂 nxt day nilikuwa nanuka kama eabl
2022-08-01,154.5,Mimi ndio huzimaliza hapo local hehe. Kila mtu ni tusker ama Guinness
2022-08-01,154.5,"Hahaha. Manze nimekufa na pilsner brand since 2002, it's been 20 years of loyalty. Wanafaa kunipea brand ambassador bana lol @EABL_PLC mnaskia hii maneno?"
2022-07-28,154.0,"In Tanzania, net sales grew 21%, driven by growth of the Serengeti Trademark and an expanded brand portfolio. Local production of spirits helped deliver further incremental growth, cementing the business as a total beverage alcohol player ~ @EABL_PLC MD Jane Karuku #EABLResults"
2022-07-26,140.5,Today is the International Day for the Conservation of the Mangrove Ecosystem.  @KeForestService @Environment_Ke @WWF_Kenya @WWFJapan @nicolerustad @mlibenson @NETFUNDkenya @EliudKipchoge @SafaricomFDN @kbasiye @veritree_ @tentree @BezosEarthFund @EABLFoundation @BigShip_CBO
2022-07-22,143.75,"Hiyo inaficha nywele tu, intentions ndio nare.  Eabl wanafanya study wataona hao ndio hukunywa Guinness mingi hii Kenya."
2022-07-22,143.75,Tambuza tweet banange... We the Guinness faithfuls need to visit the seat of all greatness @GuinnessIreland
2022-07-21,142.0,This is political idiocy. Gafment is protecting EABL just because 55% is owned by Guinness. This is not about tax. This neocolonialism
2022-07-21,142.0,"A team of officers from EABL led by the company's sustainable and stakeholder engagement manager Waithera Mwai, Sight Saver’s Roselyne Olewe and Syngenta Foundation’s Lucy Kioko visited farmers in Homa Bay on Tuesday where they began training them on the new venture."
2022-07-18,137.25,This was a strategic location for EABL to advertise their Pilsner Lager offers. #Billboards #OOH
2022-07-06,138.0,"LBDA partnered with @KenyaBreweries @EABLFoundation to undertake water projects for communities in Homabay & Kisumu(Okiki Amayo,Olembo,Clementine & Magunga).This contributes towards improvement of quality of life of Kenyans through enhancing access to water & Sanitation services"
2022-06-27,115.0,"Mark Mugisha has joined Guinness Nigeria with immense experience across Marketing and Sales in the FMCG industry, having worked with East African Breweries PLC (EABL) where he started his Diageo journey in August 2013."
2022-06-24,114.75,"But still a product of EABL domicile in Nairobi right?,but only manufactured under license,just like Guinness"
2022-05-20,140.0,Hey @EABL_PLC  if you want us to compete in this Balozi lager thing please make it easy to peel off the white seal.... 😡 what a struggle within enjoyment  CC @philipobondy
2022-05-18,140.0,East African Breweries appoints Anne-Joy Michira as Marketing and Innovations Director https://www.foodbusinessafrica.com/east-african-breweries-appoints-anne-joy-michira-as-marketing-and-innovations-director/ #FoodNews #FoodbusinessAfrica #FoodIndustry #FoodIndustryNews #alcoholicdrinks @EABL_PLC @KenyaBreweries @UgandaBreweries @DiageoGB Serengeti Breweries
2022-05-12,141.0,"🍻 HAPPY HOUR 🍻 5 to 7pm  Guinness Bell Lager Tusker Lite Tusker Malt Tusker Lager Smirnoff (Apple, Black Ice, Red Ice)  Every Thursday at Rock Night @GardensNajjera EABL products 5 beers at 20k from 5pm to 7pm"
2022-05-12,141.0,"🍻 HAPPY HOUR 🍻 5 to 7pm  Guinness Bell Lager Tusker Lite Tusker Malt Tusker Lager Smirnoff (Apple, Black Ice, Red Ice)  Every Thursday at Rock Night @GardensNajjera EABL products 5 beers at 20k from 5pm to 7pm"
2022-04-28,144.0,Balozi time. Nitafutiwe 1L. @EABL_PLC
2022-04-28,144.0,Fingerprints @Lane8music and pilsner @EABL_PLC for breakfast. LONG WEEKEND BEGINS TODAY!!🍻⛱️ 🇰🇪
2022-04-28,144.0,"Buy a six-pack of Smirnoff ice black, Guarana, or snapp at ke.thebar.com and get a ticket to the UNLEASH YOUR EDGE FIESTA at Eva's Garden, Redhill.  Tickets: https://www.mtickets.com/buy/unleash-your-edge-fiesta/1600 @SmirnoffKE @KWALOFFICIAL @EABL_PLC #unleashyouredge"
2022-04-26,145.0,"Distribution trucks that were supplied to Allsopps brand in 1973. That Allsopps company, started by William Bill in 1937, was later bought by @EABL_PLC . Allsopps produced brands like Allsopps, Pilsner and White Cap. #EABLat100MediaDay"
2022-04-26,145.0,"The beer bottles of 1984. White cap, Tusker and Pilsner. @EABL_PLC #EABLat100MediaDay"
2022-04-12,149.0,"They brought Kenbrew later killed it, Citizen later killed it, Tusker kubwa later killed it, Allsopps later killed it, Guinness smooth now dead, what next Balozi? Trust me they will kill it.  @EABL_PLC what's wrong with you?"
2022-04-12,149.0,"They brought Kenbrew later killed it, Citizen later killed it, Tusker kubwa later killed it, Allsopps later killed it, Guinness smooth now dead, what next Balozi? Trust me they will kill it.  @EABL_PLC what's wrong with you?"
2022-04-11,149.5,"Lol. Flagging off food after almost 60 years of ""self rule"" is a shameful act"
2022-04-11,149.5,Flagging off the track or the truck?
2022-04-11,149.5,"#SafaricomFoundation launched the Pamoja Tuungane campaign, this morning at  KICC. #ImpactPhilanthropyAfrica was represented by many of our members @KCBGroup @asianfoundatio1 @KenGen_Foundatn @EABLFoundation @ProcterGamble @MKUFoundation"
2022-04-08,150.0,"Hahaha It is bro.  But the best beer in eabl is definitely Balozi, followed by HH13"
2022-03-11,150.0,Was wondering how EABL pulled off a ln ODB song on their add..but it turned out to be a Smirnoff commercial.
2022-03-10,150.0,EABL should bring back Pilsner Ice asap.
2022-03-09,155.0,".@EABL_PLC, majority-owned by Diageo, has dominated the market with products like Tusker and Guinness beers as well as Johnnie Walker whisky and Smirnoff vodka. It swept aside London-based SABMiller in Kenya during the beer wars of the late 1990s."
2022-03-09,155.0,"[Femme Hub] Zuri Awards Sponsored By EABL: East African Breweries Limited (EABL) has announced a partnership with Zuri Foundation to identify, honor, and assist unsung women who are working to make a difference i.. https://www.femmehub.com/2022/03/09/zuri-awards-sponsored-by-eabl/ via @FemmeHub"
2022-03-09,155.0,".@EABL_PLC, majority-owned by Diageo, has dominated the market with products like Tusker and Guinness beers as well as Johnnie Walker whisky and Smirnoff vodka. It swept aside London-based SABMiller in Kenya during the beer wars of the late 1990s."
2022-03-03,157.0,More like the Serengeti logo...few modifications!
2022-02-25,159.5,Iyiii. But Ugandans are also serving elsewhere. Mark Ociti heads EABL’s Tanzanian arm. Baker Magunda is the head of Guinness Nigeria. Diageo is one big family.
2022-02-09,164.0,@EABL_PLC Driver . Specifically for Guinness trucks. I promise not to fall it. 😂😂😂
2022-02-09,164.0,@EABL_PLC @EABLFoundation
2022-01-27,155.0,"Headlines: ""Ruto declares war on EABL. Beer ni Balozi"" 😜"
2022-01-27,155.0,"Coca-cola in made in Embakasi by Nairobi Bottlers, Guinness is made in Ruaraka by EABL, but they are NOT Kenyan brands. Get what is being said."
2022-01-26,156.0,...Balozi should be the drink of peace this electioneering period...BALOZI wa AMANI...@EABL_PLC ..plz  note...run with this..
2022-01-18,159.5,Did you know that over 70% of eabl Beers consumed in western province is from Uganda where a crate of tusker  and Pilsner goes for a wholesale price of around Ksh.1990 to 2100?the only visible difference from our me Kenyan product is the bottle top colour and eabl postal address!
2022-01-13,152.25,"@EABL_PLC introduced two excellent beers - Guinness Smooth & Tusker Premium Ale - but good luck finding them even in the most reputable bars in Nairobi. But the one beer that's always available is Tusker Lager, which is the Njahi of beers. 🤢"
2022-01-04,165.0,"Dr. Nying'uro used to tell us, “Kenyan Engineers can't even manufacturer a razor blade. Some of them are employed at EABL and their work is to just stir the Guinness powder brought to them from abroad. #KFC #kfckenya #potatoes #PilauNjeri Kinangop Ugali Potatoes"
2021-12-29,166.0,There's a real gap for @EABL_PLC to make a strong lager. People drinking Guinness for the alcohol per shilling vale and not enjoying it makes me sad :(
2021-12-09,150.0,"The evolution of Guinness is fun, younger and female https://bit.ly/3y9Kl6R @EABL_PLC @GuinnessKE"
2021-12-07,148.5,"Drink to health, drink to wealth, or just drink #balozi @EABL_PLC #kenyamilele @kenyaBreweries"
2021-12-01,151.75,"Brenda was initially Corporate Affairs Director for East African Breweries Ltd, leading and managing the company’s reputation agenda including stakeholder management; sustainability agenda (EABL foundation); public affairs & communication including investor & media relations."
2021-11-24,155.0,I hope some beautiful souls I meet in my work will meet your luck and get education and live a life like humans.
2021-11-24,155.0,"I teach in a small primary school in Laikipia, not far from Nanyuki town, but the kind of suffering and lack in those children leaves me numb and cold. I sometimes hate my helplessness."
2021-11-24,155.0,As bad as this was (it wasn’t as bad as some of my friends) because of fear being attacked at home.   I won need & merit-based World Vision Scholarship in high school and @GuinnessKE /@EABLFoundation Scholarship in @StrathU and completed undergrad & post grad this way
2021-11-24,155.0,"I don't call it ""drinking"", I call it a series of small donations to the EABL Foundation to support the good work they do in communities across the country 😊 https://www.eabl.com/en/sustainability/our-communities"
2021-11-23,158.0,"In a pandemic year, EABL externalized Kshs.8.3bn towards Serengeti Breweries.  https://callstreet.co.ke/blog/32-manufacturing/77-eabl-four-items-from-the-2021-financial-report-worth-your-attention"
2021-11-11,160.25,Carol also knows alot about Guinness. Should the EABL board appoint her CEO of EABL?
2021-11-04,169.0,"Regional brewer @eabl has unveiled a fresh campaign, #BlackShinesBrightest in Kenya, which will run under its Guinness stable of brands to celebrate creativity and ingenuity in art, music and fashion across Africa @GuinnessKE"
2021-10-29,167.0,CAN THE @EABL_PLC urgently respond to this? An isolated case or a contamination issue of the the Pilsner brand? @KenyaBreweries @KEBS_ke #ConsumerVoice
2021-10-28,166.0,"3/3-Thread #UBLat75 Today, @PilsnerLagerUg is a vibrant player within UBL’s mainstream beer category.  For the first time in 2020, Pilsner Lager won a silver quality medal in the renowned Monde Selection. #UBLGrowingUganda @JulzKagwa @EABL_PLC @Diageo_News @UgandaBreweries"
2021-10-18,165.0,Niaje @EABL_PLC. Thanks for creating economic opportunities thro your manufacturing business. I do enjoy pilsner beer brand. I run a marketing & advertising powerhouse. We help brands like yourselves to penetrate to markets that other ad channels cannot.
2021-10-08,164.75,"It is amazing to see how much you've grown over time, curtesy of #scholarships, personal & team efforts. It is a pace set for the kenyan Entreprenuers in achieving vision 2030. How I wish you can also help other grow through #jobs, #mentorships #apprenticeships  and #internships"
2021-10-07,166.75,DP Ruto Weston Hotel Addresses Concern After Big Night Scare #NgapataSwimmingPool Mandago Millicent Omanga Mutua Kalonzo #MountainNaOkA Mount Kenya Foundation EABL Safari Park Hotel Laikipia KPLC Kenya Power One Kenya Alliance https://litkenya.com/dp-rutos-weston-hotel-addresses-concern-after-big-night-scare/
2021-10-07,166.75,"Appreciation tweet:   Grateful to @GuinnessKE @EABL_PLC @EABLFoundation for getting me a full scholarship to study @StrathU  I would not have been able to co-found @QuestworksKenya, develop @PHostels, Alkira Residences & co-created over 1,000 man year jobs over the last decade"
2021-10-06,166.0,Serengeti Breweries @EABL_PLC is the first #brewer in #Tanzania to introduce a 100% #malt #beer and to offer local brands which are made of 100% local raw materials. https://www.businessfocusmagazine.com/2021/10/06/serengeti-breweries-limited-the-right-taste/
2021-10-06,166.0,"EABL has manufacturing plants in three countries (Kenya,Uganda and Tanzania). They just completed acquisition of additional stake in Serengeti Breweries."
2021-09-28,174.0,Serengeti Breweries heightens competitive edge with launch of US$6.7m spirits processing plant https://www.foodbusinessafrica.com/serengeti-breweries-heightens-competitive-edge-with-launch-of-us6-7m-spirits-processing-plant/ #FoodNews #FoodbusinessAfrica #FoodIndustry #FoodIndustryNews #AlcoholIndustry @EABL_PLC
2021-09-22,173.5,EABL hamungetuambia or else tungeshangaa vile Guinness iko 140/-
2021-09-22,173.5,"The key driver to the forecasted stellar growth in Tanzania is the vibrancy of the Serengeti Brands (+19% y/y in FY20 and +12% y/y in FY21), coupled with EABL’s increased stake in Serengeti Breweries Limited (SBL) that promises more returns in the future. https://sokodirectory.com/2021/09/eabl-share-to-hit-ksh-207-5-is-this-the-right-time-to-buy/"
2021-09-15,175.0,I thought balozi is made by eabl
2021-09-06,171.0,"Kweny report launch ya EABL serengeti, dada @CarolNdosi as moderator aliuliza kuhusu mchango wa academia ktk kilimo,  prof. Ngowi alikubali kwamb soft skills inahtjk zaidi kukuza iyo kilimo, ni wakat ss kuwekea mkazo soft skill km kijana."
2021-09-02,175.5,EABL sustainability report/Tiger Brands exits Nigeria/Guinness Nigeria profits/Habesha Breweries CEO/Massmart HY losses - https://mailchi.mp/fwafrica/zambian-potato-firms-chips-factorysas-high-tea-shinesshoprite-exits-uganda-madagascarkenya-boosts-coffee-intakeafex-promotes-grains-production-884261
2021-09-01,177.0,"Just after their counterparts which are all under @EABL_PLC Kenya Breweries and Serengeti Breweries did so yesterday, @UgandaBreweries is launching their Sustainability Report today #UBLGrowingUganda #UBLAt75"
2021-08-31,175.25,Do know how much Guinness we drink 🤔
2021-08-31,175.25,"In 2004, I  was among the 10 lucky young Kenyans who secured the East Africa Breweries' Guinness scholarship to pursue undergraduate studies at Strathmore University. @EABL_PLC @DiageoIreland @GuinnessKE @StrathU @AlumniSU"
2021-08-30,179.0,Join me on the 31st of August as we launch the EABL sustainability report 2020 by Serengeti Breweries highlighting our progress to support communities in Tanzania & East Africa. You can participate virtually by registering through the link below: https://us02web.zoom.us/webinar/register/WN_dnd73r4rSqKvJk2ig_t_OQ
2021-08-30,179.0,"He serves as Managing Director (MD) at Serengeti Breweries Ltd (SBL) in Tanzania, This company is also part @EABL_PLC  and the wider Diageo Family. He has been in that position since July 2019 after serving as UBL MD from August 2016 to July 2019.  #UBLGrowingUganda #UBLAt75"
2021-08-30,179.0,Some Brilliant minds you should expect to hear from 👇  Jane Karuku - Group MD for EABL. She is also a member of the EABL Board & former MD for Kenya Breweries Ltd - KBL.  @Markocitti - MD at Serengeti Breweries Ltd (SBL) in TZ. SBL is part of @EABL_PLC & Diageo.  #UBLat75
2021-08-30,179.0,It's is well know that Serengeti Breweries is part of @EABL_PLC and the wider Diageo Family  With his strength in commercial and operational experience this enabled him to successfully develop a robust distribution network in South Africa  #UBLAt75 #UBLGrowingUganda
2021-08-30,179.0,.@Markocitti currently serves as Managing Director at Serengeti breweries Ltd (SBL) in TZ. SBL is part of @EABL_PLC & the wider Diageo Family.He has been in that position since July 2019 after serving as @UgandaBreweries MD from August 2016 to July 2019
2021-08-27,179.0,"📍 Dar es Salaam  Mr. Geoffrey Kirenga, SAGCOT CEO will be speaking at the upcoming forum to launch the East Africa Breweries Ltd. (EABL) sustainability report 2020 by Serengeti Breweries Ltd. (SBL) scheduled for 31st August, 2021.   #savethedate"
2021-08-27,179.0,Join us on 31st Aug from 8 am-10 am as we launch for Serengeti Breweries Limited EABL sustainability report 2020; Crafting A Sustainable Future will highlight its achievements in promoting community development in Tanzania and East Africa.
2021-08-27,179.0,Join me as we launch the EABL sustainability report 2020 by Serengeti Breweries Limited (SBL) on 31st August.
2021-08-27,179.0,"Stay tuned for a Serengeti Breweries report launch On Tuesday 31st  August, Our very own Rose Funja , the MD will be contributing on a panel discussion on Building resilience in the agriculture sector through use of Information technology!! #eabl #barleyFarmers #agribusiness"
2021-08-26,176.0,Jana nimepata base true ya ugali omena. Ukiguza hio foundation ata unaeza enda eabl umalize stock na bado urudi home in one piece
2021-08-25,175.0,"My first sip of hop house 13, and its officially by drink💯 #eabl #Guinness #guinesstime #hop13"
2021-08-23,180.0,EABL launches Smirnoff Vodka Infamous Mic campaign https://www.smartnewskenya.co.ke/lifestyle/eabl-launches-smirnoff-vodka-infamous-mic-campaign/
2021-08-20,180.0,EABL launch ‘Infamous Mic’ Smirnoff campaign https://bit.ly/3sx0hxa
2021-08-18,180.0,Serengeti was bought by EABL not TBL
2021-08-17,179.5,EABL Reignites Smirnoff Vodka with Infamous Mic Campaign Launch - Read the full story here https://tinyurl.com/yhyxqjy2
2021-08-16,177.0,EABL Reignites Smirnoff Vodka with The Infamous Mic Campaign Launch https://bizwatchkenya.com/lifestyle/eabl-reignites-smirnoff-vodka-with-the-infamous-mic-campaign-launch/
2021-08-06,179.0,#HeyAmina #Trend my favourite beer is Guinness and weekend imeanza  so please at @EABL_PLC wanitumie hio pack nitashukuru sana
2021-08-05,178.0,EABL ups its stake in Serengeti Breweries with acquisition of an additional 30% stake https://africaincmag.com/eabl-ups-its-stake-in-serengeti-breweries-with-acquisition-of-an-additional-30-stake/
2021-08-03,180.0,#FoodNews #FoodbusinessAfrica #FoodIndustry #FoodIndustryNews #AlcoholIndustry @EABL_PLC @KenyaBreweries @UgandaBreweries  EABL cements its ownership in Serengeti Breweries with acquisition of additional 30% stake https://www.foodbusinessafrica.com/eabl-cements-its-ownership-in-serengeti-breweries-with-acquisition-of-additional-30-stake/
2021-08-02,182.0,EABL now owns 85% stake of Serengeti Breweries. Good stock to look at in H2
2021-08-02,182.0,"EABL, majority-owned by UK’s Diageo, had disclosed plan to increase its stake in Serengeti Breweries in March 2020 after identifying the Tanzanian market as promising for growth of beer and spirits business @BD_Africa"
2021-08-02,182.0,EABL has completed acquisition of additional 30% stake in Tanzania’s Serengeti Breweries for Kshs 6 billion. EABL now owns 85% of Serengeti Breweries
2021-08-02,182.0,.  .  EABL has completed acquisition of additional 30% stake in Tanzania’s Serengeti Breweries for Kshs 6 billion. EABL now owns 85% of Serengeti Breweries
2021-08-02,182.0,EABL has completed acquisition of additional 30% stake in Tanzania’s Serengeti Breweries for Kshs 6 billion. EABL now owns 85% of Serengeti Breweries.
2021-08-02,182.0,"3. EABL has completed the acquisition of an additional 30% stake in Serengeti breweries, its Tanzanian subsidiary, for Sh5.98 billion, raising its ownership to 85%. This increased stake led to an increase in EPS which we view as positive for the company."
2021-08-02,182.0,No final dividend is painful for income investors but you gotta be patient and look at the future...additional shares in Serengeti...Strong balance sheet! #Tanzania has all the ingredients to be a key driver of growth going forward! #EABL
2021-08-02,182.0,EABL has completed acquisition of additional 30% stake in Tanzania’s Serengeti Breweries for Kshs 6 billion. EABL now owns 85% of Serengeti Breweries. — @BD_Africa  @moneyacademyKE https://nitter.adminforge.de/moneyacademyKE/status/1422028127270748165?s=20  .@EABL_PLC bit.ly/2wYi7xz
2021-08-02,182.0,".@EABL_PLC has completed acquisition of additional 30% stake in Tanzanian subsidiary Serengeti Breweries for Kes5.98B, raising its ownership to 85% https://bit.ly/3BY5dQ2"
2021-07-19,188.0,EABL on the spot as young ladies are pictured exposing their bodies to men in a Guinness sponsored event – JANE KARUKU should see this VIDEO and act. https://kenyan-post.com/2021/07/eabl-on-the-spot-as-young-ladies-are-pictured-exposing-their-bodies-to-men-in-a-guinness-sponsored-event-jane-karuku-should-see-this-video-and-act/
2021-07-06,184.75,And here is the Guinness from @EABL_PLC courtesy of @Upcountry256
2021-07-05,185.0,cReaTiveS like @carolinespencer will tell you low quality creative pieces/ads is due to clients budget then proceed to work with @EABL_PLC a multi billion $ company and all she does is hold a bottle of Guinness in the air and take a pic and term it been a creative. Low quality
2021-07-02,181.0,"It's a Friday and you know how we unwind on fridays.. Order a bottle of tusker, Guinness, Johnie Walker, Balozi, White cap and all other favorite drinks by eabl at the cormfort of your home ,office or even at a sherehe. Visit partycental.co.ke order and we'll deliver."
2021-06-30,183.0,"@EABL_PLC #BFTWNI  Serengeti Breweries Limited (SBL) unveils over 2bn/- a fund to help bars fight against communicable diseases in Tanzania, including COVID-19 https://tinyurl.com/wcvff7a"
2021-06-25,180.0,Thank you Balozi for representing Kenya well. We are proud of u @MEsipisu and that's the home of Scotch.... @GlenkinchieMalt
2021-06-25,180.0,You must've had a super day Balozi. I see you enacted that Kenyan thing today - potatoes at Munyiris then off to Eureka for a tipple 😎
2021-06-22,188.75,Thought we'd canceled EABL bro for keroche😂 ? but tusker too iko sawa..  Pilsner baridi goes straight to my heart.. Refreshing
2021-06-18,177.0,"No price change in Tusker (Kshs 160) and Senator, as Guinness and White Cap (180) go up by 10. Spirit prices also go up Kshs 50 - 100 each with no change on Kenya Cane, Chrome Vodka, and Baileys prices. @KenyaBreweries @EABL_PLC #inthepapers"
2021-06-17,194.0,Top 3 Most Admired Alcoholic Beverage brands 2021  1. Guinness 2. Star Beer  3. #Tusker @EABL_PLC @kennekai
2021-06-10,190.25,Infact Balozi is @Joekiash other name #BrandAmbassador
2021-06-10,190.25,"EABL’s beer, Balozi Lager has also been increased by Ksh. 9 with Smirnoff Black Ice and Guarana also carrying the same Ksh. 9 price change. https://sokodirectory.com/2021/06/beer-prices-increase-ahead-of-treasurys-hefty-budget-tabling/ #SokoNews"
2021-06-10,190.25,"EABL’s beer, Balozi Lager has also been increased by Ksh. 9 with Smirnoff Black Ice and Guarana also carrying the same Ksh. 9 price change. https://sokodirectory.com/2021/06/beer-prices-increase-ahead-of-treasurys-hefty-budget-tabling/ #SokoNews"
2021-06-10,190.25,"EABL’s beer, Balozi Lager has also been increased by Ksh. 9 with Smirnoff Black Ice and Guarana also carrying the same Ksh. 9 price change. https://sokodirectory.com/2021/06/beer-prices-increase-ahead-of-treasurys-hefty-budget-tabling/ #SokoNews"
2021-06-10,190.25,"EABL’s beer, Balozi Lager has also been increased by Ksh. 9 with Smirnoff Black Ice and Guarana also carrying the same Ksh. 9 price change. https://sokodirectory.com/2021/06/beer-prices-increase-ahead-of-treasurys-hefty-budget-tabling/ #SokoNews"
2021-06-04,190.0,Please do not discontinue the Guinness Smooth brand as i heard it will be disappearing from shelves near me.. I have never had a more satisfying beer in my life and i am that old🍻🙏
2021-05-28,188.0,@EABL_PLC  pilsner 7 mlipeleka wapi 😬😢
2021-05-20,173.0,What happened to the Guinness stout effort award @EABL_PLC
2021-05-13,173.0,@EABL_PLC @BaloziLager what is happening??? Kindly improve and replace all Balozi bottles.
2021-05-07,172.0,U studied IT Cypto in 2008
2021-05-07,172.0,These guys helped shape lives! We owe them big time
2021-05-07,172.0,"Thank you @GuinnessKE,  @StrathU @EABLFoundation"
2021-04-23,170.0,I just want to make a series of small donations to the EABL foundation😂 https://www.eablfoundation.com/
2021-03-31,156.25,"@KenyaBreweries na @KerocheBrewerie what sugar free beers do have in the market? I really want to boycott EABL lakini whitecap na Balozi ni zao, Idk of any other option"
2021-03-30,156.5,Some of y'all really think uncle Njoro wa Maua won't drink his daily dose of 1-2 cold Balozi(s) that he's been drinking for the last 35 years juu kina Shaffie were fired? And that hashtag has brought down EABL stocks for the last 2 days?
2021-03-29,155.25,Mastercard foundation and KCB are not dumb as you think to ride on this garbage argument from a fraction of headless women who have choose to reason with their mouths
2021-03-16,175.0,"@EABL_PLC hi guys. Remember the Pilsner Pool Competition and Tusker Dart Game? When this hell is over, would y'all consider rebooting them? One time for the one time. 👀 @KenyaBreweries"
2021-03-16,175.0,"My dad was one of the semi finalists for the Pilsner Mfalme pool competition, some years ago. I wonder why eabl stopped doing that. Just like coca cola caravan was stopped, used to be fun."
2021-03-16,175.0,@USAIDKenya @WorldVisionKE @SafaricomFDN @EABLFoundation
2021-03-11,177.0,Yes I love @BaloziLager I changed all my boys club from others to balozi @EABL_PLC u owe mi
2021-02-18,161.5,"Same here, can't stand most beers at all anymore, especially Tusker. I find that Balozi is easier on the gut than White Cap."
2021-02-18,161.5,Balozi is where it's at. Or maybe I'm just getting old. 🤷🏾‍♂️
2021-02-10,176.0,EABL should bring back Pilsner Ice
2021-02-02,155.0,"Eden Reforestation Projects, Safaricom Foundation, Initiative for Sustainable Landscapes, WWF, and EABL/Nature Kenya are some of the prominent non-state actors that have adopted various forests.  NCBA has established a 1 million capacity tree nursery."
2021-01-27,149.0,"I've just learnt & confirmed that @KenyaBreweries new brand of ""WhiteCap Lager"" with the label ""No Added Sugar"" is a BIG LIE. The drink actually has sugar, unlike their ""Balozi"" beer. Over to you, KEBS, please act!! @RobertAlai @EABL_PLC @WhiteCapLager"
2021-01-22,150.0,Still never found a beer a good as Pilsner Ice. Bring it back @EABL_PLC.
2021-01-20,150.0,Balozi is an alcoholic beverage made by EABL...
2021-01-15,151.0,"@EABL_PLC what's happening to your Balozi brand? You open it, it overflows..is it too much carbon? Is it safe for consumption? @CofekRebranded please help! @Ma3Route"
2020-12-22,150.5,Why you salty? I'll hook you up as long as you call your kiddo Balozi. That way we can swap beers on birthdays and other occasions. 😂😂😂😂
2020-12-22,150.5,Changamkia bei poa ya vyinyuaji  upendavyo kutoka EABL uki-chill na Mbogi yako kwa kajoint. Pata Pilsner Lager kwa shillingi 140/- pekee. #TujiNice Responsibly.
2020-12-17,151.0,Plan your holiday parties with this party pack for only 9900/- for 8x750ml bottles . Purchase via https://thegoodearthdeliandbakery.dpo.store/store #thegoodearthgroupke #EABL #kbl #smirnoff #baileys #JohnnieWalker #johnniewalkerblacklabel #gordons #pinkgin #gordonspinkgin #smirnoffvodka #NyamaMamaKE
2020-12-10,155.0,Nile +kbl +serengeti =eabl
2020-12-08,152.75,EABL doing an international advert for a local audience   Promote local promotion/artistry   #Smirnoff
2020-12-07,154.0,Nze simweesiga Laba the ears look like tusker lite
2020-12-07,154.0,Tusker lite
2020-12-07,154.0,Feast your eyes on this delicious-looking #Litetheway campaign from Tusker Lite UG looking incredible across Reign Ads's Golf Course site;   #TakingYourBrandPlaces! #OOH #DOOH
2020-12-04,154.5,Tusker Lite
